0,0,0,0,0,0,0
0.02,0.0207,1.0345,0.0004,0,0,0
0.0401,0.0601,1.9585,0.0016,0,0,0
0.06,0.1002,2.0142,0.0036,-0.0001,0,0
0.0801,0.1401,1.9899,0.0064,-0.0001,0,0
0.1,0.1801,2.0067,0.01,-0.0002,0.0001,0
0.1201,0.22,1.9936,0.0144,-0.0003,0.0001,0
0.14,0.2601,2.0035,0.0196,-0.0004,0.0001,0
0.16,0.3,2.0009,0.0256,-0.0006,0.0002,0
0.18,0.34,1.9969,0.0324,-0.0007,0.0003,0
0.2,0.38,2.002,0.04,-0.0009,0.0004,0
0.22,0.42,1.9989,0.0484,-0.001,0.0006,0
0.24,0.46,2.0006,0.0576,-0.0012,0.0008,0
0.26,0.5,1.9995,0.0676,-0.0014,0.001,0
0.28,0.54,1.999,0.0784,-0.0017,0.0014,0
0.3,0.58,2.0011,0.09,-0.0019,0.0018,0
0.32,0.62,1.9999,0.1024,-0.0021,0.0024,0
0.34,0.66,1.9995,0.1156,-0.0024,0.0031,0
0.36,0.7,2.0002,0.1296,-0.0026,0.0042,0
0.38,0.74,1.9997,0.1444,-0.0029,0.0055,0
0.4,0.78,1.9999,0.16,-0.0031,0.0074,0
0.42,0.82,1.9998,0.1764,-0.0033,0.01,0
0.44,0.86,2.0001,0.1936,-0.0034,0.0136,0
0.46,0.9,2.0001,0.2116,-0.0035,0.0189,0
0.48,0.94,1.9997,0.2304,-0.0034,0.0267,0
0.5,0.98,1.9998,0.25,-0.003,0.0388,0
0.52,1.02,2,0.2704,-0.0023,0.0582,0
0.54,1.06,2.0004,0.2915,-0.0009,0.0897,0
0.56,1.1,2.0003,0.3134,0.0017,0.1376,0
0.58,1.14,2.0011,0.3358,0.0056,0.195,0
0.6,1.18,2.001,0.3589,0.0107,0.2372,0
0.62,1.22,2.0006,0.3826,0.0162,0.2516,0
0.64,1.26,2.0005,0.4072,0.0219,0.2484,0
0.66,1.3001,2.0002,0.4326,0.0275,0.2387,0
0.68,1.3401,2.0002,0.4588,0.033,0.228,0
0.7,1.3801,1.9999,0.4859,0.0383,0.2178,0
0.72,1.4201,2,0.5138,0.0436,0.2087,0
0.74,1.4601,2,0.5425,0.0488,0.2007,0
0.76,1.5001,2.0003,0.5721,0.054,0.1936,0
0.78,1.5401,1.9996,0.6025,0.059,0.1874,0
0.8,1.5801,2.0005,0.6337,0.0641,0.1818,0
0.82,1.6191,1.9531,0.6657,0.0691,0.1768,0
0.84,1.6081,-0.5534,0.6975,0.0739,0.1725,0
0.86,1.6029,-0.2564,0.7291,0.0793,0.1924,0
0.88,1.6274,1.2241,0.7609,0.0861,0.2298,0
0.9,1.6562,1.4384,0.793,0.0941,0.266,0
0.92,1.6896,1.6702,0.8255,0.1034,0.3009,0
0.94,1.7277,1.9067,0.8584,0.114,0.3345,0
0.96,1.7677,1.9994,0.8917,0.126,0.3665,0
0.98,1.8077,1.9997,0.9253,0.1392,0.397,0
1,1.8477,2,0.9593,0.1538,0.4257,0
1.02,1.8877,2.0001,0.9936,0.1695,0.4527,0
1.04,1.9277,2.0002,1.0282,0.1865,0.4777,0
1.06,1.9677,1.9997,1.0631,0.2046,0.5008,0
1.08,2.0077,1.9999,1.0983,0.2239,0.522,0
1.1,2.0477,2.0001,1.1339,0.2442,0.5412,0
1.12,2.0877,1.9997,1.1698,0.2656,0.5583,0
1.14,2.1277,2.0003,1.206,0.2879,0.5733,0
1.16,2.1677,1.9999,1.2427,0.3111,0.5863,0
1.18,2.2077,1.9997,1.2797,0.3351,0.5971,0
1.2,2.2477,2.0003,1.3172,0.3599,0.6057,0
1.22,2.273,1.2634,1.355,0.3852,0.612,0
1.24,2.2392,-1.6908,1.3921,0.4102,0.6158,0
1.26,2.1991,-1.9999,1.4285,0.4349,0.6172,0
1.28,2.1591,-2.0002,1.4643,0.4591,0.6162,0
1.3,2.1191,-2.0001,1.4995,0.4827,0.6129,0
1.32,2.0791,-2.0002,1.5341,0.5057,0.6073,0
1.34,2.0391,-1.9999,1.5683,0.528,0.5995,0
1.36,1.9992,-1.9999,1.602,0.5495,0.5894,0
1.38,1.9591,-1.9998,1.6353,0.5701,0.5769,0
1.4,1.9191,-2.0003,1.6682,0.5899,0.5621,0
1.42,1.8791,-2,1.7008,0.6086,0.5449,0
1.44,1.8391,-1.9999,1.733,0.6264,0.5251,0
1.46,1.7991,-2,1.7649,0.643,0.5029,0
1.48,1.7591,-2.0004,1.7965,0.6585,0.4779,0
1.5,1.7191,-1.9993,1.8277,0.6728,0.4503,0
1.52,1.6791,-2.0005,1.8587,0.6858,0.4199,0
1.54,1.6391,-1.9998,1.8893,0.6975,0.3867,0
1.56,1.5991,-1.9996,1.9196,0.7079,0.3507,0
1.58,1.5591,-2.0005,1.9495,0.7168,0.3119,0
1.6,1.5195,-1.9816,1.9789,0.7243,0.2706,0
1.62,1.4837,-1.7888,2.008,0.7303,0.2269,0
1.64,1.4535,-1.5102,2.0367,0.7349,0.1808,0
1.66,1.4285,-1.2505,2.0651,0.7381,0.1326,0
1.68,1.4084,-1.0065,2.0932,0.7398,0.0824,0
1.7,1.4081,-0.015,2.1213,0.7409,0.0624,-0.0031
1.72,1.4465,1.9192,2.1502,0.7422,0.0641,-0.0075
1.74,1.4865,1.9997,2.1799,0.7433,0.0612,-0.0122
1.76,1.5265,2.0002,2.2104,0.7445,0.058,-0.0173
1.78,1.5664,1.9996,2.2417,0.7455,0.0542,-0.0227
1.8,1.6065,2.0001,2.2739,0.7464,0.0498,-0.0286
1.82,1.6375,1.5503,2.3066,0.7471,0.0447,-0.0349
1.84,1.6085,-1.4471,2.3388,0.7477,0.0386,-0.0416
1.86,1.5685,-1.9999,2.3701,0.748,0.0317,-0.0485
1.88,1.5285,-2.0001,2.4007,0.748,0.0236,-0.0557
1.9,1.4885,-1.9998,2.4305,0.7478,0.0142,-0.0632
1.92,1.4485,-2.0001,2.4594,0.7473,0.0031,-0.0712
1.94,1.4085,-1.9998,2.4876,0.7464,-0.0102,-0.0797
1.96,1.3685,-2,2.5149,0.7451,-0.0264,-0.0887
1.98,1.3285,-1.9998,2.5414,0.7433,-0.0461,-0.0984
2,1.2885,-2,2.5671,0.7409,-0.0705,-0.109
2.02,1.2485,-1.9997,2.5919,0.7378,-0.101,-0.1204
2.04,1.2085,-1.9998,2.6157,0.734,-0.1388,-0.133
2.06,1.1685,-2,2.6386,0.7292,-0.1845,-0.1467
2.08,1.1285,-1.9995,2.6604,0.7234,-0.2363,-0.1615
2.1,1.0885,-1.9998,2.6812,0.7168,-0.2871,-0.1771
2.12,1.0486,-1.9953,2.7009,0.7097,-0.3252,-0.1954
2.14,1.0522,0.1807,2.7211,0.7038,-0.2596,-0.2645
2.16,1.0922,2,2.7422,0.6983,-0.2346,-0.3257
2.18,1.1315,1.9606,2.7637,0.6911,-0.3013,-0.3812
2.2,1.1327,0.0611,2.7843,0.6817,-0.4061,-0.4303
2.22,1.1341,0.0703,2.8037,0.67,-0.5194,-0.4739
2.24,1.1532,0.9574,2.8221,0.6561,-0.6271,-0.5134
2.26,1.1847,1.575,2.8395,0.64,-0.7239,-0.5495
2.28,1.2239,1.9568,2.856,0.622,-0.8084,-0.5829
2.3,1.2639,2.0001,2.8716,0.6021,-0.8812,-0.6139
2.32,1.3039,2.0004,2.8865,0.5807,-0.9435,-0.6429
2.34,1.3439,1.9999,2.9006,0.5578,-0.9968,-0.67
2.36,1.3839,1.9999,2.914,0.5336,-1.0428,-0.6956
2.38,1.4239,2.0004,2.9268,0.5082,-1.0826,-0.7199
2.4,1.4639,1.9999,2.9391,0.4816,-1.1173,-0.743
2.42,1.5039,1.9997,2.9508,0.4539,-1.1479,-0.765
2.44,1.5439,2.0006,2.9621,0.4252,-1.1749,-0.7862
2.46,1.5839,1.9993,2.973,0.3954,-1.1991,-0.8066
2.48,1.6239,2.0008,2.9834,0.3647,-1.2207,-0.8262
2.5,1.6639,1.9994,2.9935,0.333,-1.2403,-0.8452
2.52,1.7039,2.0002,3.0033,0.3003,-1.258,-0.8636
2.54,1.7439,2.0002,3.0128,0.2668,-1.2742,-0.8815
2.56,1.7839,1.9997,3.022,0.2323,-1.2891,-0.899
2.58,1.8239,2.0004,3.0308,0.1969,-1.3027,-0.916
2.6,1.8639,1.9998,3.0395,0.1606,-1.3154,-0.9325
2.62,1.9039,2,3.0479,0.1235,-1.3271,-0.9488
2.64,1.9439,2,3.056,0.0855,-1.3379,-0.9646
2.66,1.9839,1.9998,3.0639,0.0466,-1.3481,-0.9802
2.68,2.0239,2.0001,3.0716,0.0069,-1.3576,-0.9955
2.7,2.0639,2.0001,3.0791,-0.0337,-1.3665,-1.0104
2.72,2.1039,2.0001,3.0864,-0.0752,-1.3748,-1.0252
2.74,2.1439,1.9993,3.0935,-0.1175,-1.3827,-1.0397
2.76,2.1839,2.0009,3.1004,-0.1606,-1.3901,-1.0539
2.78,2.2239,1.9993,3.1072,-0.2045,-1.3972,-1.068
2.8,2.2639,2.0008,3.1137,-0.2493,-1.4038,-1.0818
2.82,2.2917,1.3894,3.1201,-0.2947,-1.4101,-1.0954
2.84,2.2597,-1.5994,3.1261,-0.3395,-1.416,-1.1084
2.86,2.2195,-2.0074,3.1317,-0.3835,-1.421,-1.1176
2.88,2.1796,-1.9972,3.1374,-0.4268,-1.4189,-1.1197
2.9,2.1396,-1.9997,3.1431,-0.4692,-1.4145,-1.1217
2.92,2.0996,-2.0007,3.149,-0.5108,-1.4099,-1.1238
2.94,2.0596,-1.9996,3.1549,-0.5515,-1.4051,-1.1259
2.96,2.0196,-1.9995,3.1609,-0.5915,-1.3999,-1.1281
2.98,1.9796,-2.0007,3.167,-0.6306,-1.3944,-1.1303
3,1.9396,-1.9994,3.1732,-0.6689,-1.3886,-1.1325
3.02,1.8996,-2.0003,3.1795,-0.7064,-1.3824,-1.1348
3.04,1.8596,-1.9995,3.1859,-0.743,-1.3758,-1.1371
3.06,1.8196,-2.0001,3.1924,-0.7788,-1.3687,-1.1395
3.08,1.7796,-2.0003,3.1991,-0.8138,-1.3611,-1.142
3.1,1.7396,-1.9998,3.2058,-0.8479,-1.3528,-1.1445
3.12,1.6996,-2.0001,3.2128,-0.8812,-1.3439,-1.1471
3.14,1.6596,-1.9998,3.2198,-0.9136,-1.3341,-1.1497
3.16,1.6196,-1.9995,3.2271,-0.9452,-1.3235,-1.1525
3.18,1.5796,-2.0008,3.2345,-0.9759,-1.3117,-1.1553
3.2,1.5396,-1.9994,3.2421,-1.0057,-1.2987,-1.1583
3.22,1.4996,-2,3.25,-1.0347,-1.2842,-1.1613
3.24,1.4596,-2.0003,3.2581,-1.0627,-1.2678,-1.1646
3.26,1.4196,-1.9996,3.2665,-1.0898,-1.2492,-1.168
3.28,1.3796,-1.9998,3.2752,-1.116,-1.2278,-1.1716
3.3,1.3396,-2.0002,3.2843,-1.1412,-1.2028,-1.1754
3.32,1.2996,-2.0002,3.2938,-1.1654,-1.1733,-1.1795
3.34,1.2596,-1.9998,3.3039,-1.1885,-1.1377,-1.184
3.36,1.2196,-1.9998,3.3146,-1.2104,-1.0938,-1.189
3.38,1.1796,-1.9999,3.3262,-1.231,-1.0383,-1.1946
3.4,1.1396,-1.9998,3.3387,-1.25,-0.9664,-1.2011
3.42,1.0996,-1.9999,3.3525,-1.2671,-0.8718,-1.2089
3.44,1.0596,-1.9998,3.3676,-1.2819,-0.7524,-1.2187
3.46,1.0196,-1.9995,3.3836,-1.2946,-0.6488,-1.2315
