0,0,0,0,0,0,0
0.0209,0.0229,1.0909,0.0005,0,0,0.0001
0.0404,0.0614,1.977,0.0017,0,0,0.0004
0.0602,0.1007,1.9844,0.0037,0,0,0.0008
0.0801,0.1404,1.9962,0.0065,0,-0.0001,0.0015
0.1,0.1801,1.9988,0.0101,0,-0.0001,0.0023
0.1201,0.2201,1.9915,0.0145,0,-0.0002,0.0033
0.1401,0.2602,2.0026,0.0197,0,-0.0002,0.0045
0.1601,0.3002,2.002,0.0257,0,-0.0003,0.0059
0.18,0.3401,2.0018,0.0325,0,-0.0004,0.0074
0.2,0.3801,1.9967,0.0401,0,-0.0004,0.0092
0.2201,0.4201,1.998,0.0485,0,-0.0005,0.0111
0.2401,0.4601,2.0031,0.0577,0,-0.0006,0.0132
0.2601,0.5001,1.999,0.0677,0,-0.0007,0.0155
0.28,0.5401,2.0032,0.0785,0,-0.0007,0.018
0.3,0.58,1.9964,0.0901,0,-0.0008,0.0207
0.32,0.62,2.0006,0.1025,-0.0001,-0.0008,0.0236
0.3401,0.6601,1.9981,0.1157,-0.0001,-0.0009,0.0266
0.36,0.7001,2.0043,0.1297,-0.0001,-0.0009,0.0299
0.38,0.74,1.9964,0.1445,-0.0001,-0.0009,0.0334
0.4,0.78,2.0023,0.1601,-0.0001,-0.0008,0.037
0.42,0.82,1.9978,0.1765,-0.0001,-0.0007,0.0409
0.44,0.86,2.0008,0.1937,-0.0001,-0.0006,0.045
0.46,0.9,2.0012,0.2117,-0.0001,-0.0004,0.0492
0.48,0.94,1.9975,0.2305,-0.0001,-0.0001,0.0537
0.5,0.98,2.0021,0.2501,-0.0001,0.0002,0.0584
0.52,1.02,1.9987,0.2705,-0.0001,0.0005,0.0633
0.54,1.06,2.0011,0.2917,-0.0001,0.001,0.0684
0.56,1.1,1.9998,0.3137,-0.0001,0.0016,0.0737
0.58,1.14,2.0003,0.3365,0,0.0022,0.0793
0.6,1.18,1.9992,0.3601,0.0001,0.003,0.085
0.62,1.22,1.9998,0.3845,0.0001,0.0039,0.091
0.64,1.26,2.0003,0.4097,0.0003,0.0049,0.0973
0.66,1.3,1.9994,0.4357,0.0004,0.0061,0.1037
0.68,1.34,2,0.4625,0.0006,0.0074,0.1104
0.7,1.38,2.0005,0.4901,0.0009,0.009,0.1174
0.72,1.42,2.001,0.5185,0.0012,0.0107,0.1245
0.74,1.46,1.9978,0.5477,0.0016,0.0127,0.132
0.76,1.5,2.002,0.5777,0.002,0.0149,0.1396
0.78,1.54,1.9989,0.6085,0.0025,0.0173,0.1476
0.8,1.58,2.0006,0.6401,0.0032,0.0201,0.1557
0.82,1.62,1.999,0.6725,0.0039,0.0231,0.1642
0.84,1.66,2.0006,0.7057,0.0048,0.0265,0.1729
0.86,1.7,2,0.7396,0.0058,0.0303,0.1819
0.88,1.74,2.0005,0.7744,0.007,0.0344,0.1912
0.9,1.78,1.9991,0.81,0.0084,0.039,0.2007
0.92,1.82,2.0005,0.8463,0.01,0.044,0.2106
0.94,1.86,2,0.8835,0.0119,0.0496,0.2207
0.96,1.9,1.9996,0.9214,0.014,0.0557,0.2311
0.98,1.94,2,0.9602,0.0164,0.0623,0.2419
1,1.98,2.0004,0.9997,0.0191,0.0696,0.2529
1.02,2.02,1.9999,1.04,0.0223,0.0775,0.2642
1.04,2.06,1.9995,1.081,0.0258,0.0862,0.2759
1.06,2.1,2.0005,1.1228,0.0298,0.0956,0.2878
1.08,2.14,2,1.1654,0.0343,0.1058,0.3001
1.1,2.18,2.0002,1.2087,0.0394,0.1169,0.3127
1.12,2.22,1.9996,1.2527,0.0451,0.1289,0.3256
1.14,2.26,2.0003,1.2975,0.0515,0.1418,0.3389
1.16,2.3,2.0002,1.3429,0.0587,0.1557,0.3524
1.18,2.34,1.9994,1.389,0.0666,0.1707,0.3663
1.2,2.38,2.0005,1.4358,0.0754,0.1867,0.3805
1.22,2.42,2.0001,1.4832,0.0852,0.2038,0.395
1.24,2.455,1.7491,1.5311,0.096,0.222,0.4098
1.26,2.4318,-1.1605,1.5783,0.1077,0.241,0.4245
1.28,2.3945,-1.8629,1.6246,0.12,0.2605,0.439
1.3,2.3623,-1.6104,1.67,0.1331,0.2804,0.4533
1.32,2.3349,-1.3696,1.7146,0.1469,0.3007,0.4675
1.34,2.312,-1.1473,1.7585,0.1615,0.3213,0.4815
1.36,2.2932,-0.9384,1.8016,0.1769,0.3421,0.4954
1.38,2.2784,-0.7407,1.8443,0.1931,0.3632,0.5092
1.4,2.2673,-0.5535,1.8863,0.2101,0.3844,0.5229
1.42,2.2598,-0.3743,1.9278,0.2279,0.4057,0.5365
1.44,2.2558,-0.2019,1.9689,0.2466,0.4272,0.55
1.46,2.2551,-0.0353,2.0095,0.2662,0.4486,0.5634
1.48,2.2576,0.1267,2.0498,0.2866,0.4701,0.5767
1.5,2.2633,0.2849,2.0897,0.308,0.4914,0.5899
1.52,2.2721,0.4398,2.1293,0.3303,0.5127,0.6032
1.54,2.284,0.5931,2.1686,0.3535,0.5339,0.6163
1.56,2.2989,0.7441,2.2077,0.3777,0.5548,0.6294
1.58,2.3167,0.894,2.2465,0.403,0.5756,0.6425
1.6,2.3376,1.0437,2.2852,0.4292,0.5961,0.6555
1.62,2.3615,1.1925,2.3238,0.4565,0.6164,0.6685
1.64,2.3883,1.3433,2.3622,0.4849,0.6364,0.6815
1.66,2.4182,1.4926,2.4005,0.5144,0.656,0.6945
1.68,2.4511,1.6444,2.4388,0.545,0.6753,0.7074
1.7,2.4832,1.6051,2.4769,0.5768,0.6942,0.7204
1.72,2.4614,-1.0883,2.5142,0.609,0.7126,0.733
1.74,2.4214,-2.0011,2.5503,0.6413,0.73,0.7452
1.76,2.3814,-1.9996,2.5852,0.6736,0.7465,0.7571
1.78,2.3414,-1.9997,2.6191,0.706,0.7622,0.7685
1.8,2.3014,-2.0006,2.6519,0.7382,0.777,0.7796
1.82,2.2614,-1.9991,2.6837,0.7704,0.791,0.7904
1.84,2.2214,-2.0009,2.7145,0.8024,0.8043,0.8008
1.86,2.1814,-2.0001,2.7444,0.8342,0.8169,0.8109
1.88,2.1414,-1.9993,2.7734,0.8658,0.8288,0.8206
1.9,2.1014,-2.0003,2.8014,0.8971,0.84,0.83
1.92,2.0614,-2.0004,2.8286,0.9281,0.8506,0.8392
1.94,2.0214,-2.0005,2.8549,0.9587,0.8607,0.848
1.96,1.9814,-1.9994,2.8805,0.989,0.8702,0.8565
1.98,1.9414,-1.9993,2.9053,1.0189,0.8793,0.8648
2,1.9014,-2.0014,2.9292,1.0484,0.8878,0.8728
2.02,1.8614,-1.9991,2.9525,1.0775,0.8959,0.8805
2.04,1.8214,-2,2.9751,1.1061,0.9036,0.888
2.06,1.7814,-2.001,2.9969,1.1342,0.9108,0.8952
2.08,1.7414,-1.9995,3.018,1.1619,0.9177,0.9022
2.1,1.7013,-1.9999,3.0386,1.1891,0.9239,0.9061
2.12,1.6612,-2.0069,3.0588,1.2154,0.9167,0.8993
2.14,1.6212,-1.9993,3.0789,1.2409,0.9023,0.8923
2.16,1.5812,-2.0001,3.0989,1.2654,0.8864,0.8851
2.18,1.5413,-2,3.1188,1.2889,0.8686,0.8777
2.2,1.5013,-1.9991,3.1386,1.3114,0.8488,0.8702
2.22,1.4612,-1.9999,3.1584,1.3329,0.8264,0.8624
2.24,1.4212,-2.0013,3.1782,1.3533,0.801,0.8544
2.26,1.3813,-1.9989,3.198,1.3726,0.7717,0.846
2.28,1.3413,-1.9997,3.2179,1.3906,0.7376,0.8374
2.3,1.3013,-1.9995,3.2378,1.4074,0.6975,0.8284
2.32,1.2612,-2.0006,3.2579,1.4226,0.6494,0.8189
2.34,1.2213,-2.0001,3.2782,1.4362,0.5909,0.8089
2.36,1.1813,-1.9992,3.2987,1.4479,0.5183,0.7982
2.38,1.1413,-1.9997,3.3195,1.4574,0.4267,0.7869
2.4,1.1013,-1.9977,3.3404,1.4641,0.3097,0.7747
2.42,1.0654,-1.7984,3.3614,1.4675,0.1601,0.7617
2.44,1.0413,-1.2019,3.3822,1.4669,-0.0264,0.7478
2.46,1.0307,-0.5323,3.4022,1.462,-0.2438,0.7334
2.48,1.0338,0.1546,3.4206,1.4526,-0.4694,0.719
2.5,1.0505,0.8364,3.437,1.4395,-0.6748,0.7049
2.52,1.0804,1.4937,3.4513,1.4234,-0.8448,0.6913
2.54,1.1193,1.9468,3.4638,1.4048,-0.979,0.6784
2.56,1.1593,2.0009,3.4746,1.3843,-1.0837,0.6661
2.58,1.1993,1.9992,3.4841,1.3623,-1.1659,0.6543
2.6,1.2393,2.0011,3.4923,1.3389,-1.2314,0.6429
2.62,1.2793,1.9986,3.4996,1.3144,-1.2846,0.6319
2.64,1.3193,2.001,3.5059,1.2888,-1.3286,0.6212
2.66,1.3593,1.9991,3.5114,1.2622,-1.3655,0.6107
2.68,1.3993,1.9999,3.5163,1.2346,-1.3969,0.6005
2.7,1.4393,2,3.5205,1.2061,-1.4239,0.5904
2.72,1.4793,2.0004,3.5241,1.1768,-1.4475,0.5804
2.74,1.5193,1.9994,3.5272,1.1465,-1.4682,0.5706
2.76,1.5593,1.9999,3.5299,1.1155,-1.4865,0.5608
2.78,1.5993,2.0001,3.532,1.0835,-1.5028,0.5511
