1.58,1.4637,2.0005,1.3633,-0.432,1.1208,-0.3797
1.6,1.5037,1.9996,1.3753,-0.4044,1.1339,-0.3493
1.62,1.5437,2,1.3873,-0.3759,1.1434,-0.3189
1.64,1.5837,1.9997,1.3995,-0.3467,1.1497,-0.2886
1.66,1.6237,2.0001,1.4118,-0.3166,1.153,-0.2582
1.68,1.6637,2.0002,1.4244,-0.2859,1.1535,-0.2276
1.7,1.7037,1.9995,1.4375,-0.2544,1.1515,-0.1969
1.72,1.7417,1.8991,1.4509,-0.2222,1.1469,-0.166
1.74,1.7257,-0.7988,1.4644,-0.1905,1.1399,-0.1357
1.76,1.6857,-2.0001,1.478,-0.1596,1.1309,-0.1064
1.78,1.6457,-2.0001,1.4915,-0.1296,1.12,-0.0781
1.8,1.6057,-1.9999,1.505,-0.1005,1.1075,-0.0506
1.82,1.5657,-2.0005,1.5186,-0.0723,1.0935,-0.024
1.84,1.5258,-1.9976,1.5323,-0.045,1.0782,0
1.86,1.5318,0.3019,1.5456,-0.0174,1.0951,-0.0006
1.88,1.5718,2.0003,1.5581,0.0114,1.133,-0.0011
1.9,1.6118,1.9998,1.57,0.0414,1.1662,-0.0017
1.92,1.6518,1.9998,1.5813,0.0724,1.1946,-0.0022
1.94,1.6918,2.0001,1.5921,0.1045,1.2184,-0.0028
1.96,1.7318,2.0001,1.6025,0.1375,1.2376,-0.0033
1.98,1.7718,1.9997,1.6127,0.1715,1.2523,-0.0039
2,1.8102,1.9209,1.6227,0.2063,1.2624,-0.0045
2.02,1.7959,-0.7177,1.6325,0.2408,1.2677,-0.0051
2.04,1.7559,-2.0001,1.642,0.2746,1.2681,-0.0057
2.06,1.7159,-2.0002,1.6515,0.3076,1.2639,-0.0063
2.08,1.6759,-1.9998,1.661,0.3398,1.2551,-0.0068
2.1,1.6359,-2,1.6707,0.371,1.2417,-0.0074
2.12,1.5959,-2.0005,1.6807,0.4013,1.2236,-0.0079
2.14,1.5559,-1.9995,1.6912,0.4306,1.2006,-0.0085
2.16,1.5159,-2.0004,1.7022,0.4589,1.1725,-0.009
2.18,1.4759,-2.0001,1.7138,0.486,1.1389,-0.0095
2.2,1.4359,-1.9997,1.7261,0.5119,1.0995,-0.0101
2.22,1.3959,-1.9999,1.7392,0.5366,1.0539,-0.0106
2.24,1.3559,-2,1.7532,0.5598,1.0018,-0.0111
2.26,1.3159,-1.9995,1.7681,0.5815,0.9433,-0.0116
2.28,1.2783,-1.88,1.7838,0.6016,0.8785,-0.0121
2.3,1.2483,-1.5011,1.8006,0.6202,0.8077,-0.0126
2.32,1.2259,-1.1197,1.8184,0.637,0.7314,-0.0131
2.34,1.2106,-0.7652,1.8372,0.6522,0.6505,-0.0136
